level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team,MatchName,GameWeek
1280,1281,403.0,64.0,55.0,31,25.095,42.772000000000006,72.0,SecondHalf,Clearance,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.29'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.2'}, {'type': {'value': 21, 'displayName': 'OtherBodyPart'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '70.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.6'}]","[91, 94, 95, 216]",True,8166.0,41.580000000000005,47.736000000000004,,,,,,,,,,,71.98333333333335,,,,,,,,,,,Everton,Aston Villa,18.0,Ashley Young,DR,True,0.0,0.0,16.758216068439335,A. Young,70.0,Everton,Aston Villa vs Everton,4
1281,1282,404.0,65.0,0.0,31,41.580000000000005,47.736000000000004,73.0,SecondHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 69]",True,141469.0,,,,,,,,,,,,,72.06666666666666,,,,,,,,,,,Everton,Aston Villa,9.0,Dominic Calvert-Lewin,FW,True,0.0,0.0,,D. Calvert-Lewin,70.0,Everton,Aston Villa vs Everton,4
1282,1283,743.0,65.0,1.0,24,59.955000000000005,31.688000000000002,73.0,SecondHalf,Pass,Successful,"[{'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.77'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.8'}]","[91, 117, 30, 139, 35, 37, 216, 218]",True,136345.0,46.2,37.06,,,,,,,,,,,72.08333333333334,,,,6.0,3.0,5.0,4.0,0.01689528,0.01484598,-0.0020492999999999987,Aston Villa,Everton,8.0,Youri Tielemans,DMC,True,-13.775274260459895,0.0,158.6669242106108,Y. Tielemans,71.0,Aston Villa,Aston Villa vs Everton,4
1283,1284,744.0,65.0,5.0,24,47.46000000000001,38.692,73.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.86'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.2'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,344259.0,55.964999999999996,34.816,,,,,,,,,,,72.15,,,,5.0,4.0,6.0,4.0,0.01484598,0.01689528,0.0020492999999999987,Aston Villa,Everton,14.0,Pau Torres,DC,True,8.68919444107761,0.0,-24.500268850262326,P. Torres,71.0,Aston Villa,Aston Villa vs Everton,4
1284,1285,744.5,65.0,8.5,24,55.964999999999996,34.816,73.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,136345.0,63.945,41.548,,,,,,745.0,,,,,72.20833333333334,,,,6.0,4.0,7.0,4.0,0.01689528,0.0199707,0.0030754200000000023,Aston Villa,Everton,8.0,Youri Tielemans,DMC,True,0.0,7.298701929114131,40.151280945419195,Y. Tielemans,71.0,Aston Villa,Aston Villa vs Everton,4
1285,1286,745.0,65.0,12.0,24,63.945,41.548,73.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '52.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.30'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,136345.0,67.72500000000001,35.904,,,,,,,,,,,72.26666666666668,,,,7.0,4.0,7.0,4.0,0.0199707,0.0199707,0.0,Aston Villa,Everton,8.0,Youri Tielemans,DMC,True,4.4194908970149385,0.0,-56.18828556654253,Y. Tielemans,71.0,Aston Villa,Aston Villa vs Everton,4
1286,1287,746.0,65.0,13.0,24,67.41000000000001,36.856,73.0,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '65.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.08'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.0'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,92547.0,63.0,44.676,,,,,,,,,,,72.28333333333333,,,,7.0,4.0,7.0,5.0,0.0199707,0.01935132,-0.0006193799999999992,Aston Villa,Everton,6.0,Ross Barkley,Sub,,-5.637291749954507,0.0,119.42033006249109,R. Barkley,71.0,Aston Villa,Aston Villa vs Everton,4
1287,1288,747.0,65.0,15.0,24,63.0,44.676,73.0,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.46'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '73.5'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,136345.0,73.605,49.980000000000004,,,,,,,,,,,72.31666666666666,,,,7.0,5.0,8.0,5.0,0.01935132,0.0241224,0.004771079999999997,Aston Villa,Everton,8.0,Youri Tielemans,DMC,True,8.107710613801395,0.0,26.5715340667893,Y. Tielemans,71.0,Aston Villa,Aston Villa vs Everton,4
1288,1289,748.0,65.0,17.0,24,72.45,49.368,73.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '71.6'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.90'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '405'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.6'}]","[91, 120, 29, 36, 38, 217, 218]",True,369813.0,74.13,48.688,,,,,,,,,,,72.35,,,,,,,,,,,Aston Villa,Everton,41.0,Jacob Ramsey,AML,True,1.8093560825559791,0.0,-22.036226940145532,J. Ramsey,71.0,Aston Villa,Aston Villa vs Everton,4
1289,1290,405.0,65.0,17.0,31,34.44,22.576000000000004,73.0,SecondHalf,BlockedPass,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '748'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 60]",True,424495.0,,,,,,,,,,,,,72.35,,,,,,,,,,,Everton,Aston Villa,15.0,Jake O'Brien,Sub,,0.0,0.0,,J. O'Brien,71.0,Aston Villa,Aston Villa vs Everton,4
1290,1291,749.0,65.0,19.0,24,71.19,60.11200000000001,73.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '75.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.89'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,89925.0,61.53,51.136,,,,,,,,,,,72.38333333333333,,,,8.0,7.0,7.0,6.0,0.02122129,0.01870347,-0.0025178200000000005,Aston Villa,Everton,12.0,Lucas Digne,DL,True,-4.0061537352222345,0.0,-137.10199234589794,L. Digne,71.0,Aston Villa,Aston Villa vs Everton,4
1291,1292,750.0,65.0,21.0,24,60.69,49.980000000000004,73.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.47'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '68.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.4'}]","[91, 117, 30, 35, 38, 216, 218]",True,136345.0,49.875,46.24,,,,,,,,,,,72.41666666666666,,,,7.0,5.0,5.0,5.0,0.01935132,0.01429128,-0.005060040000000002,Aston Villa,Everton,8.0,Youri Tielemans,DMC,True,-9.36407543793328,0.0,-160.9237959108644,Y. Tielemans,71.0,Aston Villa,Aston Villa vs Everton,4
1292,1293,751.0,65.0,23.0,24,50.295,45.696000000000005,73.0,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.72'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '48.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.6'}]","[91, 117, 30, 36, 38, 216, 218]",True,344259.0,50.505,27.608000000000004,,,,,,,,,,,72.45000000000002,,,,5.0,5.0,5.0,3.0,0.01429128,0.01484598,0.0005547,Aston Villa,Everton,14.0,Pau Torres,DC,True,1.0727445426567783,0.0,-89.33483120638974,P. Torres,71.0,Aston Villa,Aston Villa vs Everton,4
1293,1294,751.5,65.0,25.5,24,50.505,27.608000000000004,73.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,301440.0,53.445,26.452,,,,,,752.0,,,,,72.49166666666667,,,,5.0,3.0,6.0,3.0,0.01484598,0.01689528,0.0020492999999999987,Aston Villa,Everton,4.0,Ezri Konsa,DC,True,0.0,2.763985262955323,-21.46461710680938,E. Konsa,71.0,Aston Villa,Aston Villa vs Everton,4
1294,1295,752.0,65.0,28.0,24,53.445,26.452,73.0,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '48.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.73'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.3'}]","[91, 117, 30, 35, 37, 216, 218]",True,301440.0,51.135000000000005,40.528000000000006,,,,,,,,,,,72.53333333333333,,,,6.0,3.0,5.0,4.0,0.01689528,0.01484598,-0.0020492999999999987,Aston Villa,Everton,4.0,Ezri Konsa,DC,True,-2.1545188678266314,0.0,99.31968727257991,E. Konsa,71.0,Aston Villa,Aston Villa vs Everton,4
1295,1296,752.5,65.0,30.5,24,51.135000000000005,40.528000000000006,73.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,344259.0,59.535000000000004,39.57600000000001,,,,,,753.0,,,,,72.575,,,,5.0,4.0,6.0,4.0,0.01484598,0.01689528,0.0020492999999999987,Aston Villa,Everton,14.0,Pau Torres,DC,True,0.0,8.45347366354499,-6.465932098939523,P. Torres,71.0,Aston Villa,Aston Villa vs Everton,4
1296,1297,753.0,65.0,33.0,24,59.535000000000004,39.57600000000001,73.0,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '60.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.25'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,344259.0,64.89,40.93600000000001,,,,,,,,,,,72.61666666666667,,,,6.0,4.0,7.0,4.0,0.01689528,0.0199707,0.0030754200000000023,Aston Villa,Everton,14.0,Pau Torres,DC,True,5.100370063615294,0.0,14.250032697803597,P. Torres,71.0,Aston Villa,Aston Villa vs Everton,4
1297,1298,754.0,65.0,35.0,24,64.89,40.93600000000001,73.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.14'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.2'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,136345.0,56.175000000000004,27.268000000000004,,,,,,,,,,,72.65,,,,7.0,4.0,6.0,3.0,0.0199707,0.01689528,-0.0030754200000000023,Aston Villa,Everton,8.0,Youri Tielemans,DMC,True,-8.581635034145542,0.0,-122.52242837191422,Y. Tielemans,71.0,Aston Villa,Aston Villa vs Everton,4
1298,1299,755.0,65.0,37.0,24,56.175000000000004,27.268000000000004,73.0,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.08'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.1'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,301440.0,65.94,45.628,,,,,,,,,,,72.68333333333334,,,,6.0,3.0,7.0,5.0,0.01689528,0.01935132,0.002456040000000003,Aston Villa,Everton,4.0,Ezri Konsa,DC,True,8.532852568820147,0.0,61.99315229403819,E. Konsa,71.0,Aston Villa,Aston Villa vs Everton,4
1299,1300,756.0,65.0,41.0,24,65.73,47.056000000000004,73.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.71'}]","[91, 119, 117, 30, 38, 216, 218]",True,344259.0,65.73,40.732,,,,,,,,,,,72.75,,,,7.0,5.0,7.0,4.0,0.01935132,0.0199707,0.0006193799999999992,Aston Villa,Everton,14.0,Pau Torres,DC,True,1.5406250479529646,0.0,-90.0,P. Torres,71.0,Aston Villa,Aston Villa vs Everton,4
1300,1301,757.0,65.0,42.0,24,65.73,40.596000000000004,73.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.19'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.9'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,136345.0,72.135,28.220000000000002,,,,,,,,,,,72.76666666666668,,,,7.0,4.0,8.0,3.0,0.0199707,0.02385149,0.0038807899999999985,Aston Villa,Everton,8.0,Youri Tielemans,DMC,True,6.450700352518339,0.0,-62.63690150692124,Y. Tielemans,71.0,Aston Villa,Aston Villa vs Everton,4
1301,1302,757.5,65.0,45.5,24,72.135,28.220000000000002,73.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,92547.0,70.98,19.040000000000003,,,,,,758.0,,,,,72.825,,,,8.0,3.0,8.0,2.0,0.02385149,0.0241224,0.0002709099999999992,Aston Villa,Everton,6.0,Ross Barkley,Sub,,0.0,-3.7945914119707425,-97.1711018241939,R. Barkley,71.0,Aston Villa,Aston Villa vs Everton,4
1302,1303,758.0,65.0,49.0,24,70.98,19.040000000000003,73.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '82.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.48'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.9'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,92547.0,86.83500000000001,2.584,,,,,,,,,,,72.88333333333333,,,,8.0,2.0,9.0,0.0,0.0241224,0.02756312,0.0034407200000000013,Aston Villa,Everton,6.0,Ross Barkley,Sub,,0.8744263469775291,0.0,-46.06560592649845,R. Barkley,71.0,Aston Villa,Aston Villa vs Everton,4
1303,1304,758.5,65.0,51.0,24,86.83500000000001,2.584,73.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,318449.0,83.16000000000001,8.704,,,,,,759.0,,,,,72.91666666666667,,,,10.0,0.0,9.0,1.0,0.03485072,0.02953272,-0.005318000000000003,Aston Villa,Everton,7.0,John McGinn,AMR,True,0.0,2.8699084583127075,120.98440365893222,J. McGinn,71.0,Aston Villa,Aston Villa vs Everton,4
1304,1305,759.0,65.0,53.0,24,83.16000000000001,8.704,73.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '22.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.54'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,318449.0,73.71000000000001,15.164000000000001,,,,,,,,,,,72.95000000000002,,,,9.0,1.0,8.0,1.0,0.02953272,0.02401521,-0.00551751,Aston Villa,Everton,7.0,John McGinn,AMR,True,-3.1023812501831074,0.0,145.64357109363476,J. McGinn,71.0,Aston Villa,Aston Villa vs Everton,4
1305,1306,760.0,65.0,56.0,24,72.66000000000001,15.164000000000001,73.0,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.63'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '44.9'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,92547.0,71.82000000000001,30.532,,,,,,,,,,,73.0,,,,8.0,1.0,8.0,3.0,0.02401521,0.02385149,-0.00016371999999999914,Aston Villa,Everton,6.0,Ross Barkley,Sub,,4.064785920667916,0.0,93.12861861301897,R. Barkley,71.0,Aston Villa,Aston Villa vs Everton,4
1306,1307,761.0,65.0,58.0,24,71.505,30.464,73.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '22.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.71'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.0'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,136345.0,71.4,15.436,,,,,,,,,,,73.03333333333333,,,,8.0,3.0,8.0,1.0,0.02385149,0.02401521,0.00016371999999999914,Aston Villa,Everton,8.0,Youri Tielemans,DMC,True,-4.706137688827695,0.0,-90.40031667256453,Y. Tielemans,71.0,Aston Villa,Aston Villa vs Everton,4
1307,1308,762.0,66.0,2.0,24,70.77000000000001,15.164000000000001,74.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.56'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '48.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,92547.0,70.875,32.980000000000004,,,,,,,,,,,73.1,,,,8.0,1.0,8.0,3.0,0.02401521,0.02385149,-0.00016371999999999914,Aston Villa,Everton,6.0,Ross Barkley,Sub,,4.930052458687506,0.0,89.66232671778882,R. Barkley,71.0,Aston Villa,Aston Villa vs Everton,4
1308,1309,763.0,66.0,4.0,24,70.875,33.932,74.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '72.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.62'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.2'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,136345.0,70.14,49.164,,,,,,,,,,,73.13333333333333,,,,8.0,3.0,8.0,5.0,0.02385149,0.0241224,0.0002709099999999992,Aston Villa,Everton,8.0,Youri Tielemans,DMC,True,-3.8902777822385346,0.0,92.7625891839858,Y. Tielemans,71.0,Aston Villa,Aston Villa vs Everton,4
1309,1310,764.0,66.0,7.0,24,70.14,49.300000000000004,74.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.13'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,344259.0,76.54500000000002,62.83200000000001,,,,,,,,,,,73.18333333333334,,,,8.0,5.0,8.0,7.0,0.0241224,0.02122129,-0.0029011099999999984,Aston Villa,Everton,14.0,Pau Torres,DC,True,-2.4391042761656294,0.0,64.67075322898937,P. Torres,71.0,Aston Villa,Aston Villa vs Everton,4
1310,1311,765.0,66.0,8.0,24,75.915,63.03600000000001,74.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.96'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '77.0'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,89925.0,78.64500000000001,52.36000000000001,,,,,,,,,,,73.20000000000002,,,,8.0,7.0,9.0,6.0,0.02122129,0.02953272,0.008311429999999998,Aston Villa,Everton,12.0,Lucas Digne,DL,True,8.978060099479002,0.0,-75.65605666412144,L. Digne,71.0,Aston Villa,Aston Villa vs Everton,4
